"iso3c","year","arr_nr","fdi_ofgdp","std_totald","debts_ratio","res_im","tr_bal_gdp","gdpdefl","gdppc","gdppc_gr","ex_rate","pop","quotash","country_nr","logpop","loggdppc","arrtype","apprdate","prtype","t_access","canc","comments","IMF_program","avg_part_yr","avg_yr_loansize","logavg_yr_loansize","meanv_US","meanv_CHN","el_democr","IM_fromUS","EX_toUS","IM_fromCHN","EX_toCHN","sh_aid","unsc","sumtok_AIV","sumsent_AIV","sumstok_P","sumssent_P","BRI_part"
"CYP",2016,698,40.6052774811057,NA,NA,0.330543232901653,1.6956111517887,-0.556852392664652,29643.8388195732,6.25809472462248,NA,1170187,0.064,41,13.9726741230625,10.2970095858541,"EFF","2013-05-15","P1",891,"Y","The authorities’ program will be supported by a three-year EFF arrangement for SDR 891 million (about €1 billion), or 563 percent of quota. Cyprus faces sizable balance of payments financing needs that are medium-term in nature, in particular pressures on the capital account, the need for rollover of external debt, and a current account deficit.
The EFF arrangement is part of a combined financing package with the European Stability Mechanism (ESM) amounting to €10 billion. It is intended to stabilize the country’s financial system, achieve fiscal sustainability, and support the recovery of economic activity to preserve the welfare of the population.
At R1, ""The Cypriot authorities have made commendable progress in implementing near-term stabilization policies. They remain committed to taking further steps to restore financial stability and the sustainability of public finances to support long-run growth."" (PR/13/344).
At the conclusion of the joint 5th, 6th, and 7th reviews, the Executive Board also approved a revised schedule of future disbursements and reviews, given the delay in concluding the current ones. Conclusion of the eighth review is now expected to take place during September 2015, with two more reviews following on a quarterly basis.
On March 7, Cyprus' authorities informed the IMF that they were cancelling the EFF arrangement effective this day. (See Press Release 16/94).",1,3,222.75,5.40605006635092,0.618421052631579,0.592105263157895,0.867,0.0125,0.0024,0.022,0.003,3.4703614367862e-05,0,NA,NA,38961,1134,0
"CYP",2016,698,40.6052774811057,NA,NA,0.330543232901653,1.6956111517887,-0.556852392664652,29643.8388195732,6.25809472462248,NA,1170187,0.064,41,13.9726741230625,10.2970095858541,"EFF","2013-05-15","P1",891,"Y","The authorities’ program will be supported by a three-year EFF arrangement for SDR 891 million (about €1 billion), or 563 percent of quota. Cyprus faces sizable balance of payments financing needs that are medium-term in nature, in particular pressures on the capital account, the need for rollover of external debt, and a current account deficit.
The EFF arrangement is part of a combined financing package with the European Stability Mechanism (ESM) amounting to €10 billion. It is intended to stabilize the country’s financial system, achieve fiscal sustainability, and support the recovery of economic activity to preserve the welfare of the population.
At R1, ""The Cypriot authorities have made commendable progress in implementing near-term stabilization policies. They remain committed to taking further steps to restore financial stability and the sustainability of public finances to support long-run growth."" (PR/13/344).
At the conclusion of the joint 5th, 6th, and 7th reviews, the Executive Board also approved a revised schedule of future disbursements and reviews, given the delay in concluding the current ones. Conclusion of the eighth review is now expected to take place during September 2015, with two more reviews following on a quarterly basis.
On March 7, Cyprus' authorities informed the IMF that they were cancelling the EFF arrangement effective this day. (See Press Release 16/94).",1,3,222.75,5.40605006635092,0.618421052631579,0.592105263157895,0.867,0.0125,0.0024,0.022,0.003,3.4703614367862e-05,0,NA,NA,38961,1134,0
"CYP",2017,NA,53.8928296040891,NA,NA,0.247943049354483,-0.382333408250966,1.0789629326285,30650.244788011,3.3949920405493,NA,1179680,0.064,41,13.9807537732235,10.3303959278907,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0.441860465116279,0.565891472868217,0.859,0.0053,0.002,0.0232,0.0029,6.87052123474627e-06,0,38952,1131,23593,610,0
"CYP",2017,NA,53.8928296040891,NA,NA,0.247943049354483,-0.382333408250966,1.0789629326285,30650.244788011,3.3949920405493,NA,1179680,0.064,41,13.9807537732235,10.3303959278907,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0.441860465116279,0.565891472868217,0.859,0.0053,0.002,0.0232,0.0029,6.87052123474627e-06,0,38952,1131,23593,610,0
"CYP",2018,NA,-25.1081979009864,NA,NA,0.220180384141281,1.54670830838274,1.21868524071176,31506.9235229004,2.79501433288559,NA,1189265,0.064,41,13.9888460272064,10.3579625950403,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.378947368421053,0.621052631578947,0.856,0.0078,0.0027,0.0295,0.0025,2.52548152103129e-06,0,39619,1085,24706,629,0
"CYP",2018,NA,-25.1081979009864,NA,NA,0.220180384141281,1.54670830838274,1.21868524071176,31506.9235229004,2.79501433288559,NA,1189265,0.064,41,13.9888460272064,10.3579625950403,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.378947368421053,0.621052631578947,0.856,0.0078,0.0027,0.0295,0.0025,2.52548152103129e-06,0,39619,1085,24706,629,0
"CYP",2019,NA,103.933764531285,NA,NA,0.361601601059362,-1.06699079153461,0.884858808003813,32093.0265789587,1.86023575304719,NA,1198575,0.064,41,13.9966439091214,10.3763940449871,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.434065934065934,NA,0.86,NA,NA,NA,NA,1.47877206525567e-06,0,NA,NA,NA,NA,1
"CYP",2019,NA,103.933764531285,NA,NA,0.361601601059362,-1.06699079153461,0.884858808003813,32093.0265789587,1.86023575304719,NA,1198575,0.064,41,13.9966439091214,10.3763940449871,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.434065934065934,NA,0.86,NA,NA,NA,NA,1.47877206525567e-06,0,NA,NA,NA,NA,1
"CZE",2011,NA,1.82465874546556,NA,NA,2.77886019572501,3.78091550081074,-0.02057195800937,20269.4874310085,1.55018979013502,17.6959166666667,10496088,0.42,42,16.1665131742772,9.91687195205225,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.626262626262626,0.636363636363636,0.894,0.1137,0.1526,0.404,0.133,0.000541746992987622,0,26573,764,NA,NA,0
"CZE",2012,NA,4.51656746777655,NA,NA,3.20715800025193,4.76351655403687,1.45092107055808,20082.2511927375,-0.923734450159557,19.5775,10510785,0.42,42,16.1679124308346,9.90759167871378,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.58695652173913,0.565217391304348,0.894,0.1186,0.1728,0.3086,0.1324,0.000342032366927083,0,24764,762,NA,NA,0
"CZE",2013,NA,3.47571024002001,NA,NA,4.00464304760229,5.69434618185575,1.36470473782452,20066.3755917313,-0.079052895284633,19.5705833333333,10514272,0.42,42,16.1682441302951,9.90680083712815,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.516393442622951,0.598360655737705,0.858,0.1232,0.1731,0.3095,0.1341,0.000702416862316503,0,19091,605,NA,NA,0
"CZE",2014,NA,3.86353982265705,NA,NA,3.66748464275924,6.33356697070206,2.57853631569476,20498.7057499494,2.15450047888164,20.7575,10525347,0.42,42,16.1692969061104,9.92811702898465,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.53125,0.56875,0.852,0.1421,0.1858,0.3412,0.1524,0.000137803950602781,0,26107,801,NA,NA,0
"CZE",2015,NA,0.904050969999615,NA,NA,4.89799814039568,5.94189274908991,0.992276160290274,21560.8262336715,5.18140265379816,24.59875,10546059,0.42,42,16.1712627935951,9.97863334681515,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.576923076923077,0.538461538461538,0.852,0.1314,0.2008,0.3618,0.1655,8.23957963090107e-05,0,23689,661,NA,NA,1
"CZE",2016,NA,5.52835275386419,NA,NA,6.46822553951747,7.62788591651269,1.14145060120347,22065.4686395319,2.34055226080498,24.4399166666667,10566332,0.457,42,16.1731832777535,10.0017691605233,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.706140350877193,0.539473684210526,0.852,0.1352,0.2023,0.3842,0.1859,0.000102983955140131,0,33947,1078,NA,NA,1
"CZE",2017,NA,5.13872541173649,NA,NA,9.87538042523373,7.52162650323055,1.30694431650136,23144.4087233262,4.88972204225595,23.3763333333333,10594438,0.457,42,16.175839704389,10.0495085065124,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.589147286821705,0.589147286821705,0.846,0.1471,0.1969,0.3885,0.2004,0.000107048268071536,0,30703,1018,NA,NA,1
"CZE",2018,NA,3.34446619477035,NA,NA,8.52326454757547,5.94061565983812,2.56828548599204,23800.9748558483,2.83682396198071,21.7299166666667,10629928,0.457,42,16.179183977012,10.0774818191505,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.505263157894737,0.557894736842105,0.812,0.1803,0.1978,0.4776,0.2064,8.1947381111784e-05,0,30486,916,NA,NA,1
"CZE",2019,NA,3.72300914995656,NA,NA,9.10826149454983,6.0254653773709,3.85885452969164,24261.0754624821,1.93311664509723,22.93225,10671870,0.457,42,16.1831218656541,10.0966285122031,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.803,NA,NA,NA,NA,0.000238276999699512,0,NA,NA,NA,NA,1
"DEU",2011,NA,2.60482800628751,NA,NA,1.6402736828959,4.90815129419801,1.06948374534943,43969.7074500187,5.86963573749217,NA,80274983,6.107,43,18.2009685861678,10.6912562087531,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.621212121212121,0.641414141414141,0.905,3.3029,4.4476,4.0245,5.3187,3.05339592698052e-05,0,31099,1046,NA,NA,NA
"DEU",2011,NA,2.60482800628751,NA,NA,1.6402736828959,4.90815129419801,1.06948374534943,43969.7074500187,5.86963573749217,NA,80274983,6.107,43,18.2009685861678,10.6912562087531,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.621212121212121,0.641414141414141,0.905,3.3029,4.4476,4.0245,5.3187,3.05339592698052e-05,1,31099,1046,NA,NA,NA
"DEU",2012,NA,1.85530728263463,NA,NA,1.87669891296636,6.10018540711249,1.49648883779834,44070.9085651782,0.230160992711959,NA,80425823,6.107,43,18.2028458641735,10.6935551740333,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.554347826086957,0.576086956521739,0.904,3.131,4.8019,3.3782,5.0563,1.3194926116641e-05,1,25957,903,NA,NA,NA
"DEU",2012,NA,1.85530728263463,NA,NA,1.87669891296636,6.10018540711249,1.49648883779834,44070.9085651782,0.230160992711959,NA,80425823,6.107,43,18.2028458641735,10.6935551740333,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.554347826086957,0.576086956521739,0.904,3.131,4.8019,3.3782,5.0563,1.3194926116641e-05,0,25957,903,NA,NA,NA
"DEU",2013,NA,1.8002762693752,NA,NA,1.44192137490639,5.75847902253366,1.95939168302444,44143.1278111535,0.163870562978019,NA,80645605,6.107,43,18.2055748663203,10.69519253845,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.5,0.581967213114754,0.901,2.9705,5.046,3.0485,4.8286,4.3739280223427e-07,0,28140,945,NA,NA,NA
"DEU",2013,NA,1.8002762693752,NA,NA,1.44192137490639,5.75847902253366,1.95939168302444,44143.1278111535,0.163870562978019,NA,80645605,6.107,43,18.2055748663203,10.69519253845,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.5,0.581967213114754,0.901,2.9705,5.046,3.0485,4.8286,4.3739280223427e-07,0,28140,945,NA,NA,NA
"DEU",2014,NA,0.501769128514645,NA,NA,1.37044942713176,6.61843323324554,1.87793985374911,44930.7921305433,1.7843418861469,NA,80982500,6.107,43,18.209743639912,10.7128786322347,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.53125,0.55625,0.89,3.0269,5.207,3.1039,5.3599,6.76784144784133e-06,0,28591,906,NA,NA,NA
"DEU",2014,NA,0.501769128514645,NA,NA,1.37044942713176,6.61843323324554,1.87793985374911,44930.7921305433,1.7843418861469,NA,80982500,6.107,43,18.209743639912,10.7128786322347,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.53125,0.55625,0.89,3.0269,5.207,3.1039,5.3599,6.76784144784133e-06,0,28591,906,NA,NA,NA
"DEU",2015,NA,1.85989513317903,NA,NA,1.41930851038417,7.59525210000727,1.85367882408802,45208.062454025,0.617105353219898,NA,81686611,6.107,43,18.2184006663515,10.7190307227904,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.58974358974359,0.512820512820513,0.888,3.3054,5.4971,3.0418,5.217,3.64359106816601e-07,0,30687,944,NA,NA,NA
"DEU",2015,NA,1.85989513317903,NA,NA,1.41930851038417,7.59525210000727,1.85367882408802,45208.062454025,0.617105353219898,NA,81686611,6.107,43,18.2184006663515,10.7190307227904,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.58974358974359,0.512820512820513,0.888,3.3054,5.4971,3.0418,5.217,3.64359106816601e-07,0,30687,944,NA,NA,NA
"DEU",2016,NA,1.86612350328953,NA,NA,1.47846548075585,7.37687974122256,1.32775222269545,45844.6381197286,1.40810207548923,NA,82348669,5.583,43,18.2264728517372,10.7330135268926,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.710526315789474,0.535087719298246,0.888,3.4027,5.1736,3.1089,5.4228,1.83713340593008e-05,0,35567,1161,NA,NA,NA
"DEU",2016,NA,1.86612350328953,NA,NA,1.47846548075585,7.37687974122256,1.32775222269545,45844.6381197286,1.40810207548923,NA,82348669,5.583,43,18.2264728517372,10.7330135268926,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.710526315789474,0.535087719298246,0.888,3.4027,5.1736,3.1089,5.4228,1.83713340593008e-05,0,35567,1161,NA,NA,NA
"DEU",2017,NA,3.21038153715994,NA,NA,1.47186445453763,6.99665016289043,1.35418795542519,46862.0419736415,2.21924285072537,NA,82657002,5.583,43,18.2302100973362,10.7549632871611,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.589147286821705,0.596899224806202,0.887,3.465,4.9875,3.1429,5.2576,1.23605395209147e-05,0,34443,1051,NA,NA,NA
"DEU",2017,NA,3.21038153715994,NA,NA,1.47186445453763,6.99665016289043,1.35418795542519,46862.0419736415,2.21924285072537,NA,82657002,5.583,43,18.2302100973362,10.7549632871611,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.589147286821705,0.596899224806202,0.887,3.465,4.9875,3.1429,5.2576,1.23605395209147e-05,0,34443,1051,NA,NA,NA
"DEU",2018,NA,4.23727998896647,NA,NA,1.33060997396018,6.1487124636144,1.67258016587049,47313.845816417,0.964114715764183,NA,82905782,5.583,43,18.2332153643561,10.7645582550364,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.478947368421053,0.58421052631579,0.878,3.4428,4.9148,3.1236,4.977,1.07710623556994e-05,0,46368,1350,NA,NA,NA
"DEU",2018,NA,4.23727998896647,NA,NA,1.33060997396018,6.1487124636144,1.67258016587049,47313.845816417,0.964114715764183,NA,82905782,5.583,43,18.2332153643561,10.7645582550364,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.478947368421053,0.58421052631579,0.878,3.4428,4.9148,3.1236,4.977,1.07710623556994e-05,0,46368,1350,NA,NA,NA
"DEU",2019,NA,1.87021252649331,NA,NA,1.55443814318842,5.79669764137951,2.19246294106814,47469.4770843065,0.328933878030838,NA,83092962,5.583,43,18.2354705630982,10.767842195776,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.532967032967033,NA,0.883,NA,NA,NA,NA,9.78083688575007e-06,0,NA,NA,NA,NA,NA
"DEU",2019,NA,1.87021252649331,NA,NA,1.55443814318842,5.79669764137951,2.19246294106814,47469.4770843065,0.328933878030838,NA,83092962,5.583,43,18.2354705630982,10.767842195776,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.532967032967033,NA,0.883,NA,NA,NA,NA,9.78083688575007e-06,1,NA,NA,NA,NA,NA
"DJI",2011,598,6.37538483893526,11.528,8.66684433922137,4.17092204640401,NA,NA,NA,NA,177.721,853674,0.0067,44,13.657304666871,NA,"PRGF","2008-09-17","P1",22.26,"N","At R2R3, IMF Executive Board also approved the authorities' request for a 9-month extension of the ECF arrangement in support of their economic program to June 16, 2012 as well as a rephasing of the remaining disbursements. The fourth review was approved on lapse-of-time basis. At R5, access was augmented by SDR 9.54 million or 60% of Quota, to meet the additional external financing needs created by the increase in global commodity prices and the drought in the Horn of Africa.",1,4,11.13,2.40964416528745,0.363636363636364,0.777777777777778,0.247,0.0087,2e-04,0.0268,0,0.000597461560046905,0,NA,NA,NA,NA,0
"DJI",2012,598,8.12615091720048,14.0079,8.35266748755084,4.01859282386055,NA,NA,NA,NA,177.721,868136,0.0067,44,13.6741036633968,NA,"PRGF","2008-09-17","P1",22.26,"N","At R2R3, IMF Executive Board also approved the authorities' request for a 9-month extension of the ECF arrangement in support of their economic program to June 16, 2012 as well as a rephasing of the remaining disbursements. The fourth review was approved on lapse-of-time basis. At R5, access was augmented by SDR 9.54 million or 60% of Quota, to meet the additional external financing needs created by the increase in global commodity prices and the drought in the Horn of Africa.",1,3,11.13,2.40964416528745,0.326086956521739,0.804347826086957,0.247,0.0077,5e-04,0.0441,0,0.000276002751961645,0,NA,NA,60038,2002,0
